출하일자,주문Code1,Sku Code,상품명,박스당PCS,총수량,가로(mm),세로(mm),높이(mm),오더번호,pcs출하,B2C구분,단위부피,수량의 부피,1박스이상되는 주문_표시,index,박스번호,Rank
2023.03.07,B2C(택배),W00681,艾多美 護髮油,63,1,50,45,215,723030701202,1,B2C,0.48374999999999996,0.48374999999999996,,4782,,B
2023.03.07,B2C(택배),W00531,艾多美 愛丹 1瓶,54,1,143,96,132,723030701202,1,B2C,1.812096,1.812096,,4783,,A
2023.03.07,B2C(택배),W00109,艾多美 海藻鈣片,40,1,60,60,115,723030701202,1,B2C,0.414,0.414,,4784,,B
2023.03.07,B2C(택배),W00190,艾多美 經典化妝水,54,2,53,54,179,723030701202,2,B2C,0.512298,1.024596,,4785,,A
2023.03.07,B2C(택배),W00196,艾多美 經典乳液,54,2,53,52,171,723030701202,2,B2C,0.471276,0.942552,,4787,,B
2023.03.07,B2C(택배),W00755,艾多美 水嫩亮白精華液,54,1,48,50,180,723030701205,1,B2C,0.432,0.432,,4788,,B
2023.03.07,B2C(택배),W00179,艾多美 鳳梨綜合酵素粉,48,1,161,75,116,723030701205,1,B2C,1.4006999999999998,1.4006999999999998,,4790,,B
2023.03.07,B2C(택배),W00174,艾多美 膠囊葉黃素30,84,1,41,41,84,723030701205,1,B2C,0.141204,0.141204,,4791,,B
2023.03.07,B2C(택배),W00861,艾多美 濃縮衣物洗潔液,6,1,192,132,312,723030701207,1,B2C,7.907328,7.907328,,4792,,B
2023.03.07,B2C(택배),W00196,艾多美 經典乳液,54,1,53,52,171,723030701207,1,B2C,0.471276,0.471276,,4794,,A
2023.03.07,B2C(택배),W02406,會員加入申請書1ea,40,5,225,323,5,723030701212,5,B2C,0.363375,1.816875,,4795,,A
2023.03.07,B2C(택배),W00601,艾多美 洗髮乳 1瓶,8,2,143,96,132,723030701212,2,B2C,1.812096,3.624192,,4796,,B
2023.03.07,B2C(택배),W00331,艾多美 剝離式面膜 1瓶,60,2,143,96,132,723030701212,2,B2C,1.812096,3.624192,,4797,,A
2023.03.07,B2C(택배),W00301,艾多美 洗面乳 1瓶,40,2,143,96,132,723030701212,2,B2C,1.812096,3.624192,,4798,,A
2023.03.07,B2C(택배),W90908,艾多美 芝麻海苔酥,24,1,460,100,330,723030701212,1,B2C,15.18,15.18,,4799,,A
2023.03.07,B2C(택배),W00975,艾多美 阿拉比卡即溶黑咖啡,9,1,190,130,95,723030701219,1,B2C,2.3465,2.3465,,4800,,A
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,3,310,110,212,723030701219,3,B2C,7.2292,21.6876,,4801,,B
2023.03.07,B2C(택배),W00190,艾多美 經典化妝水,54,1,53,54,179,723030701222,1,B2C,0.512298,0.512298,,4805,,B
2023.03.07,B2C(택배),W00194,艾多美 經典精華液,60,1,43,42,138,723030701222,1,B2C,0.24922799999999998,0.24922799999999998,,4806,,B
2023.03.07,B2C(택배),W90879,艾多美 隨行袖珍包,16,1,220,70,180,723030701222,1,B2C,2.772,2.772,,4807,,A
2023.03.07,B2C(택배),W90574,艾多美 輕柔棉18cm,24,1,115,65,139,723030701222,1,B2C,1.0390249999999999,1.0390249999999999,,4809,,B
2023.03.07,B2C(택배),W00266,艾多美 珠光隔離乳,70,1,38,38,130,723030701222,1,B2C,0.18772,0.18772,,4810,,A
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,3,143,96,132,723030701226,3,B2C,1.812096,5.436287999999999,,4812,,B
2023.03.07,B2C(택배),W00281,艾多美 防曬霜(裸膚) 1瓶,70,1,143,96,132,723030701232,1,B2C,1.812096,1.812096,,4813,,A
2023.03.07,B2C(택배),W00510,艾多美 牙刷(大型刷頭) 1組 (8支),30,1,245,125,48,723030701232,1,B2C,1.47,1.47,,4816,,B
2023.03.07,B2C(택배),W00661,艾多美 潤絲乳 1瓶,8,2,143,96,132,723030701232,2,B2C,1.812096,3.624192,,4817,,A
2023.03.07,B2C(택배),W00111,艾多美 高濃度魚油膠囊,56,1,67,67,121,723030701234,1,B2C,0.543169,0.543169,,4819,,B
2023.03.07,B2C(택배),W00160,艾多美 益生菌 60包入,24,1,110,65,110,723030701234,1,B2C,0.7865,0.7865,,4820,,A
2023.03.07,B2C(택배),W90908,艾多美 芝麻海苔酥,24,3,460,100,330,723030701235,3,B2C,15.18,45.54,**,4822,1.0,B
2023.03.07,B2C(택배),W00271,艾多美 防曬霜(白皙) 1瓶,70,1,143,96,132,723030701248,1,B2C,1.812096,1.812096,,4824,,A
2023.03.07,B2C(택배),W00834,艾多美 乳膠手套(L),60,1,500,171,50,723030701248,1,B2C,4.2749999999999995,4.2749999999999995,,4825,,B
2023.03.07,B2C(택배),W00311,艾多美 去角質凝膠 1瓶,60,1,143,96,132,723030701248,1,B2C,1.812096,1.812096,,4826,,B
2023.03.07,B2C(택배),W00190,艾多美 經典化妝水,54,1,53,54,179,723030701248,1,B2C,0.512298,0.512298,,4828,,A
2023.03.07,B2C(택배),W00196,艾多美 經典乳液,54,1,53,52,171,723030701248,1,B2C,0.471276,0.471276,,4829,,B
2023.03.07,B2C(택배),W00510,艾多美 牙刷(大型刷頭) 1組 (8支),30,1,245,125,48,723030701248,1,B2C,1.47,1.47,,4830,,A
2023.03.07,B2C(택배),W00620,艾多美 養髮液,40,1,55,55,195,723030701248,1,B2C,0.5898749999999999,0.5898749999999999,,4831,,A
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030701253,1,B2C,1.812096,1.812096,,4833,,A
2023.03.07,B2C(택배),W90906,艾多美 香烤海苔(大片裝),40,1,320,240,40,723030701254,1,B2C,3.072,3.072,,4835,,A
2023.03.07,B2C(택배),W00174,艾多美 膠囊葉黃素30,84,1,41,41,84,723030701259,1,B2C,0.141204,0.141204,,4838,,B
2023.03.07,B2C(택배),W90673,艾多美 泡泡染髮乳-自然黑,48,2,115,50,145,723030701259,2,B2C,0.83375,1.6675,,4840,,B
2023.03.07,B2C(택배),W00174,艾多美 膠囊葉黃素30,84,2,41,41,84,723030701262,2,B2C,0.141204,0.282408,,4842,,A
2023.03.07,B2C(택배),W00554,艾多美 輕柔棉24cm,12,3,187,67,186,723030701265,3,B2C,2.330394,6.991182,,4843,,B
2023.03.07,B2C(택배),W00755,艾多美 水嫩亮白精華液,54,1,48,50,180,723030701265,1,B2C,0.432,0.432,,4844,,A
2023.03.07,B2C(택배),W00756,艾多美 水嫩亮白乳霜,54,1,63,63,57,723030701265,1,B2C,0.226233,0.226233,,4845,,A
2023.03.07,B2C(택배),W00271,艾多美 防曬霜(白皙) 1瓶,70,2,143,96,132,723030701268,2,B2C,1.812096,3.624192,,4846,,A
2023.03.07,B2C(택배),W00281,艾多美 防曬霜(裸膚) 1瓶,70,1,143,96,132,723030701268,1,B2C,1.812096,1.812096,,4847,,A
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,4,310,110,212,723030701268,4,B2C,7.2292,28.9168,,4848,,B
2023.03.07,B2C(택배),W00331,艾多美 剝離式面膜 1瓶,60,2,143,96,132,723030701268,2,B2C,1.812096,3.624192,,4849,,A
2023.03.07,B2C(택배),W00517,艾多美 兒童牙刷,30,2,145,30,170,723030701269,2,B2C,0.7394999999999999,1.4789999999999999,,4852,,A
2023.03.07,B2C(택배),W00194,艾多美 經典精華液,60,1,43,42,138,723030701269,1,B2C,0.24922799999999998,0.24922799999999998,,4853,,A
2023.03.07,B2C(택배),W00396,艾多美 雙色空氣粉餅 No.21,64,3,72,72,26,723030701274,3,B2C,0.134784,0.40435199999999993,,4857,,A
2023.03.07,B2C(택배),W00266,艾多美 珠光隔離乳,70,1,38,38,130,723030701291,1,B2C,0.18772,0.18772,,4859,,B
2023.03.07,B2C(택배),W01404,艾多美 氣墊粉底 NO.21 SPF50+ PA+++,64,1,78,79,49,723030701291,1,B2C,0.301938,0.301938,,4860,,A
2023.03.07,B2C(택배),W00601,艾多美 洗髮乳 1瓶,8,1,143,96,132,723030701297,1,B2C,1.812096,1.812096,,4863,,A
2023.03.07,B2C(택배),W00510,艾多美 牙刷(大型刷頭) 1組 (8支),30,1,245,125,48,723030701297,1,B2C,1.47,1.47,,4864,,B
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,4,310,110,212,723030701299,4,B2C,7.2292,28.9168,,4867,,B
2023.03.07,B2C(택배),W00198,艾多美 經典營養霜,54,1,71,72,63,723030701299,1,B2C,0.322056,0.322056,,4868,,A
2023.03.07,B2C(택배),W90189,艾多美 玻尿酸深層卸妝濕巾,36,3,143,96,132,723030701299,3,B2C,1.812096,5.436287999999999,,4869,,A
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,4,310,110,212,723030701301,4,B2C,7.2292,28.9168,**,4871,1.0,A
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,6,310,110,212,723030701301,6,B2C,7.2292,43.3752,**,4872,2.0,B
2023.03.07,B2C(택배),W00971,艾多美 阿拉比卡三合一即溶咖啡,4,1,180,155,320,723030701301,1,B2C,8.927999999999999,8.927999999999999,**,4873,2.0,A
2023.03.07,B2C(택배),W00641,艾多美 身體乳液 1瓶,40,2,143,96,132,723030701309,2,B2C,1.812096,3.624192,,4875,,A
2023.03.07,B2C(택배),W00511,艾多美 牙刷(小型刷頭) 1組 (8支),30,25,245,105,48,723030701309,25,B2C,1.2348,30.869999999999997,,4877,,B
2023.03.07,B2C(택배),W00109,艾多美 海藻鈣片,40,1,60,60,115,723030701311,1,B2C,0.414,0.414,,4878,,B
2023.03.07,B2C(택배),W00521,艾多美 蜂膠牙膏50g 1組(4條),60,1,100,30,170,723030701312,1,B2C,0.51,0.51,,4880,,A
2023.03.07,B2C(택배),W00510,艾多美 牙刷(大型刷頭) 1組 (8支),30,1,245,125,48,723030701312,1,B2C,1.47,1.47,,4881,,B
2023.03.07,B2C(택배),W00529,艾多美 男士全效控油洗面乳,40,1,54,62,166,723030701312,1,B2C,0.5557679999999999,0.5557679999999999,,4882,,A
2023.03.07,B2C(택배),W90822,艾多美 PTFE薄膜口罩 無鼻樑條款(XL)-尊王藍,60,1,215,110,52,723030701312,1,B2C,1.2298,1.2298,,4883,,A
2023.03.07,B2C(택배),W00177,艾多美 蜂膠噴霧,90,1,80,28,124,723030701312,1,B2C,0.27776,0.27776,,4885,,A
2023.03.07,B2C(택배),W00861,艾多美 濃縮衣物洗潔液,6,4,192,132,312,723030701318,4,B2C,7.907328,31.629312,,4888,,A
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,3,310,110,212,723030701318,3,B2C,7.2292,21.6876,,4889,,A
2023.03.07,B2C(택배),W92018,艾多美 長效防蚊液,48,2,4,4,17,723030701320,2,B2C,0.000272,0.000544,,4890,,B
2023.03.07,B2C(택배),W00521,艾多美 蜂膠牙膏50g 1組(4條),60,2,100,30,170,723030701326,2,B2C,0.51,1.02,,4892,,A
2023.03.07,B2C(택배),W00591,艾多美 精油 貼布 1盒(11包*5片),20,1,225,165,60,723030701326,1,B2C,2.2275,2.2275,,4893,,A
2023.03.07,B2C(택배),W90927,艾多美 營養三鬆,50,1,19,29,6,723030701326,1,B2C,0.003306,0.003306,,4894,,A
2023.03.07,B2C(택배),W90189,艾多美 玻尿酸深層卸妝濕巾,36,6,143,96,132,723030701326,6,B2C,1.812096,10.872575999999999,,4895,,B
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,2,310,110,212,723030701326,2,B2C,7.2292,14.4584,,4896,,B
2023.03.07,B2C(택배),W02406,會員加入申請書1ea,40,2,225,323,5,723030701326,2,B2C,0.363375,0.72675,,4897,,A
2023.03.07,B2C(택배),W00641,艾多美 身體乳液 1瓶,40,1,143,96,132,723030701332,1,B2C,1.812096,1.812096,,4898,,A
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030701332,1,B2C,1.812096,1.812096,,4899,,A
2023.03.07,B2C(택배),W00691,艾多美 頭皮舒爽洗髮露,6,1,72,72,195,723030701332,1,B2C,1.01088,1.01088,,4900,,B
2023.03.07,B2C(택배),W00631,艾多美 沐浴乳 1瓶,8,1,143,96,132,723030701332,1,B2C,1.812096,1.812096,,4901,,B
2023.03.07,B2C(택배),W00301,艾多美 洗面乳 1瓶,40,1,143,96,132,723030701332,1,B2C,1.812096,1.812096,,4902,,A
2023.03.07,B2C(택배),W00460,艾多美 水嫩潤唇膏,180,1,20,19,75,723030701332,1,B2C,0.028499999999999998,0.028499999999999998,,4903,,B
2023.03.07,B2C(택배),W00541,艾多美 洗手乳,30,1,70,70,140,723030701332,1,B2C,0.6859999999999999,0.6859999999999999,,4904,,A
2023.03.07,B2C(택배),W00641,艾多美 身體乳液 1瓶,40,1,143,96,132,723030701335,1,B2C,1.812096,1.812096,,4905,,B
2023.03.07,B2C(택배),W00828,艾多美 濃縮洗衣粉,5,1,320,110,330,723030701335,1,B2C,11.616,11.616,,4906,,A
2023.03.07,B2C(택배),W00160,艾多美 益生菌 60包入,24,1,110,65,110,723030701335,1,B2C,0.7865,0.7865,,4907,,B
2023.03.07,B2C(택배),W90574,艾多美 輕柔棉18cm,24,2,115,65,139,723030701335,2,B2C,1.0390249999999999,2.0780499999999997,,4908,,A
2023.03.07,B2C(택배),W00266,艾多美 珠光隔離乳,70,1,38,38,130,723030701335,1,B2C,0.18772,0.18772,,4909,,B
2023.03.07,B2C(택배),W00861,艾多美 濃縮衣物洗潔液,6,4,192,132,312,723030701341,4,B2C,7.907328,31.629312,,4911,,A
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,3,310,110,212,723030701341,3,B2C,7.2292,21.6876,,4912,,A
2023.03.07,B2C(택배),W00301,艾多美 洗面乳 1瓶,40,5,143,96,132,723030701343,5,B2C,1.812096,9.06048,,4914,,B
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,2,143,96,132,723030701349,2,B2C,1.812096,3.624192,,4915,,B
2023.03.07,B2C(택배),W90822,艾多美 PTFE薄膜口罩 無鼻樑條款(XL)-尊王藍,60,1,215,110,52,723030701349,1,B2C,1.2298,1.2298,,4916,,B
2023.03.07,B2C(택배),W00510,艾多美 牙刷(大型刷頭) 1組 (8支),30,2,245,125,48,723030701349,2,B2C,1.47,2.94,,4918,,B
2023.03.07,B2C(택배),W00179,艾多美 鳳梨綜合酵素粉,48,1,161,75,116,723030701354,1,B2C,1.4006999999999998,1.4006999999999998,,4919,,A
2023.03.07,B2C(택배),W90873,艾多美 銀離子柔濕巾-20抽,15,1,250,150,130,723030701354,1,B2C,4.875,4.875,,4920,,A
2023.03.07,B2C(택배),W01528,艾多美 雪白凝萃保濕日霜,72,1,7,7,6,723030701354,1,B2C,0.000294,0.000294,,4921,,B
2023.03.07,B2C(택배),W90873,艾多美 銀離子柔濕巾-20抽,15,1,250,150,130,723030701358,1,B2C,4.875,4.875,,4922,,A
2023.03.07,B2C(택배),W00281,艾多美 防曬霜(裸膚) 1瓶,70,1,143,96,132,723030701358,1,B2C,1.812096,1.812096,,4923,,A
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,4,310,110,212,723030701358,4,B2C,7.2292,28.9168,,4928,,A
2023.03.07,B2C(택배),W00681,艾多美 護髮油,63,1,50,45,215,723030701363,1,B2C,0.48374999999999996,0.48374999999999996,,4929,,A
2023.03.07,B2C(택배),W00194,艾多美 經典精華液,60,1,43,42,138,723030701363,1,B2C,0.24922799999999998,0.24922799999999998,,4930,,B
2023.03.07,B2C(택배),W00192,艾多美 經典眼霜,84,1,68,66,59,723030701363,1,B2C,0.26479199999999997,0.26479199999999997,,4931,,B
2023.03.07,B2C(택배),W00465,艾多美 Daily專家面膜-保濕,30,1,125,40,163,723030701363,1,B2C,0.815,0.815,,4932,,B
2023.03.07,B2C(택배),W00554,艾多美 輕柔棉24cm,12,1,187,67,186,723030701367,1,B2C,2.330394,2.330394,,4936,,A
2023.03.07,B2C(택배),W00564,艾多美 輕柔棉28cm,12,1,240,74,178,723030701367,1,B2C,3.1612799999999996,3.1612799999999996,,4937,,A
2023.03.07,B2C(택배),W00351,艾多美 清潔護膚四件組 *1組,10,3,143,96,132,723030701369,3,B2C,1.812096,5.436287999999999,,4940,,B
2023.03.07,B2C(택배),W00641,艾多美 身體乳液 1瓶,40,2,143,96,132,723030701369,2,B2C,1.812096,3.624192,,4941,,A
2023.03.07,B2C(택배),W00521,艾多美 蜂膠牙膏50g 1組(4條),60,2,100,30,170,723030701369,2,B2C,0.51,1.02,,4942,,A
2023.03.07,B2C(택배),W00174,艾多美 膠囊葉黃素30,84,1,41,41,84,723030701371,1,B2C,0.141204,0.141204,,4944,,A
2023.03.07,B2C(택배),W00160,艾多美 益生菌 60包入,24,1,110,65,110,723030701372,1,B2C,0.7865,0.7865,,4946,,A
2023.03.07,B2C(택배),W02406,會員加入申請書1ea,40,4,225,323,5,723030701379,4,B2C,0.363375,1.4535,,4949,,A
2023.03.07,B2C(택배),W00121,艾多美 維他命C粉,20,2,111,90,136,723030701379,2,B2C,1.3586399999999998,2.7172799999999997,,4950,,A
2023.03.07,B2C(택배),W00190,艾多美 經典化妝水,54,1,53,54,179,723030701381,1,B2C,0.512298,0.512298,,4951,,B
2023.03.07,B2C(택배),W00196,艾多美 經典乳液,54,1,53,52,171,723030701381,1,B2C,0.471276,0.471276,,4952,,A
2023.03.07,B2C(택배),W00975,艾多美 阿拉比卡即溶黑咖啡,9,1,190,130,95,723030701381,1,B2C,2.3465,2.3465,,4953,,A
2023.03.07,B2C(택배),W00631,艾多美 沐浴乳 1瓶,8,1,143,96,132,723030701381,1,B2C,1.812096,1.812096,,4954,,A
2023.03.07,B2C(택배),W00641,艾多美 身體乳液 1瓶,40,2,143,96,132,723030701381,2,B2C,1.812096,3.624192,,4955,,B
2023.03.07,B2C(택배),W00531,艾多美 愛丹 1瓶,54,1,143,96,132,723030701381,1,B2C,1.812096,1.812096,,4956,,A
2023.03.07,B2C(택배),W00541,艾多美 洗手乳,30,10,70,70,140,723030701383,10,B2C,0.6859999999999999,6.859999999999999,,4957,,A
2023.03.07,B2C(택배),W00601,艾多美 洗髮乳 1瓶,8,1,143,96,132,723030701383,1,B2C,1.812096,1.812096,,4958,,A
2023.03.07,B2C(택배),W00531,艾多美 愛丹 1瓶,54,2,143,96,132,723030701384,2,B2C,1.812096,3.624192,,4961,,A
2023.03.07,B2C(택배),W90927,艾多美 營養三鬆,50,1,19,29,6,723030701384,1,B2C,0.003306,0.003306,,4962,,B
2023.03.07,B2C(택배),W90955,艾多美 艾初米有機白米,18,2,185,90,65,723030701384,2,B2C,1.08225,2.1645,,4963,,B
2023.03.07,B2C(택배),W00541,艾多美 洗手乳,30,1,70,70,140,723030701384,1,B2C,0.6859999999999999,0.6859999999999999,,4964,,B
2023.03.07,B2C(택배),W00276,艾多美 凝萃煥膚防曬乳,70,1,48,23,138,723030701389,1,B2C,0.152352,0.152352,,4965,,A
2023.03.07,B2C(택배),W01416,艾多美 神采眉筆-深棕,200,1,15,15,150,723030701389,1,B2C,0.033749999999999995,0.033749999999999995,,4966,,A
2023.03.07,B2C(택배),W01527,艾多美 雪白凝萃精華液,132,1,5,5,15,723030701389,1,B2C,0.000375,0.000375,,4967,,B
2023.03.07,B2C(택배),W01997,艾多美 馬鈴薯蔬菜拉麵 4入,6,1,155,140,150,723030701394,1,B2C,3.255,3.255,**,4971,1.0,B
2023.03.07,B2C(택배),W01999,艾多美 炸醬麵 4入,6,1,175,140,155,723030701394,1,B2C,3.7975,3.7975,**,4972,1.0,B
2023.03.07,B2C(택배),W00321,艾多美 卸妝乳 1瓶,40,1,143,96,132,723030701395,1,B2C,1.812096,1.812096,,4974,,B
2023.03.07,B2C(택배),W00331,艾多美 剝離式面膜 1瓶,60,1,143,96,132,723030701395,1,B2C,1.812096,1.812096,,4975,,B
2023.03.07,B2C(택배),W00601,艾多美 洗髮乳 1瓶,8,1,143,96,132,723030701395,1,B2C,1.812096,1.812096,,4977,,B
2023.03.07,B2C(택배),W00681,艾多美 護髮油,63,1,50,45,215,723030701395,1,B2C,0.48374999999999996,0.48374999999999996,,4978,,A
2023.03.07,B2C(택배),W00460,艾多美 水嫩潤唇膏,180,1,20,19,75,723030701395,1,B2C,0.028499999999999998,0.028499999999999998,,4979,,B
2023.03.07,B2C(택배),W00483,艾多美 月桂保濕噴霧,54,1,34,34,160,723030701398,1,B2C,0.18495999999999999,0.18495999999999999,**,4980,1.0,A
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,4,310,110,212,723030701398,4,B2C,7.2292,28.9168,**,4981,,A
2023.03.07,B2C(택배),W00631,艾多美 沐浴乳 1瓶,8,1,143,96,132,723030701398,1,B2C,1.812096,1.812096,**,4984,1.0,B
2023.03.07,B2C(택배),W00271,艾多美 防曬霜(白皙) 1瓶,70,1,143,96,132,723030701412,1,B2C,1.812096,1.812096,,4985,,B
2023.03.07,B2C(택배),W00276,艾多美 凝萃煥膚防曬乳,70,1,48,23,138,723030701412,1,B2C,0.152352,0.152352,,4986,,A
2023.03.07,B2C(택배),W00691,艾多美 頭皮舒爽洗髮露,6,1,72,72,195,723030701412,1,B2C,1.01088,1.01088,,4989,,B
2023.03.07,B2C(택배),W00281,艾多美 防曬霜(裸膚) 1瓶,70,1,143,96,132,723030701412,1,B2C,1.812096,1.812096,,4990,,A
2023.03.07,B2C(택배),W90174,艾多美 洋薊膠囊,50,1,105,65,100,723030701413,1,B2C,0.6825,0.6825,,4991,,A
2023.03.07,B2C(택배),W00174,艾多美 膠囊葉黃素30,84,1,41,41,84,723030701413,1,B2C,0.141204,0.141204,,4993,,B
2023.03.07,B2C(택배),W00109,艾多美 海藻鈣片,40,1,60,60,115,723030701413,1,B2C,0.414,0.414,,4994,,B
2023.03.07,B2C(택배),W90943,艾多美 美妍膠原飲,12,5,13,7,10,723030701413,5,B2C,0.00091,0.00455,,4995,,B
2023.03.07,B2C(택배),W90946,艾多美 苦瓜萃取複方膠囊,94,4,70,53,115,723030701413,4,B2C,0.42665,1.7066,,4996,,B
2023.03.07,B2C(택배),W00196,艾多美 經典乳液,54,1,53,52,171,723030701422,1,B2C,0.471276,0.471276,,4999,,B
2023.03.07,B2C(택배),W00217,艾多美 凝萃煥膚 化妝水,42,1,55,55,187,723030701422,1,B2C,0.5656749999999999,0.5656749999999999,,5000,,B
2023.03.07,B2C(택배),W00601,艾多美 洗髮乳 1瓶,8,1,143,96,132,723030701422,1,B2C,1.812096,1.812096,,5002,,A
2023.03.07,B2C(택배),W00321,艾多美 卸妝乳 1瓶,40,1,143,96,132,723030701422,1,B2C,1.812096,1.812096,,5004,,B
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030701425,1,B2C,1.812096,1.812096,,5005,,B
2023.03.07,B2C(택배),W00631,艾多美 沐浴乳 1瓶,8,2,143,96,132,723030701425,2,B2C,1.812096,3.624192,,5006,,A
2023.03.07,B2C(택배),W90801,艾多美 萬用除濕袋,24,1,350,80,200,723030701425,1,B2C,5.6,5.6,,5008,,B
2023.03.07,B2C(택배),W90673,艾多美 泡泡染髮乳-自然黑,48,1,115,50,145,723030701425,1,B2C,0.83375,0.83375,,5009,,B
2023.03.07,B2C(택배),W00111,艾多美 高濃度魚油膠囊,56,1,67,67,121,723030701428,1,B2C,0.543169,0.543169,,5011,,A
2023.03.07,B2C(택배),W90801,艾多美 萬用除濕袋,24,1,350,80,200,723030701428,1,B2C,5.6,5.6,,5012,,B
2023.03.07,B2C(택배),W90946,艾多美 苦瓜萃取複方膠囊,94,1,70,53,115,723030701428,1,B2C,0.42665,0.42665,,5013,,A
2023.03.07,B2C(택배),W00173,艾多美 葉黃素膠囊,108,1,55,55,110,723030701432,1,B2C,0.33275,0.33275,,5014,,A
2023.03.07,B2C(택배),W00511,艾多美 牙刷(小型刷頭) 1組 (8支),30,1,245,105,48,723030701434,1,B2C,1.2348,1.2348,,5016,,B
2023.03.07,B2C(택배),W00828,艾多美 濃縮洗衣粉,5,1,320,110,330,723030701434,1,B2C,11.616,11.616,,5018,,B
2023.03.07,B2C(택배),W00591,艾多美 精油 貼布 1盒(11包*5片),20,1,225,165,60,723030701434,1,B2C,2.2275,2.2275,,5019,,B
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030701440,1,B2C,1.812096,1.812096,,5023,,B
2023.03.07,B2C(택배),W00276,艾多美 凝萃煥膚防曬乳,70,1,48,23,138,723030701440,1,B2C,0.152352,0.152352,,5024,,B
2023.03.07,B2C(택배),W70765,艾多美 抗痘潔面慕斯,40,1,54,54,145,723030701441,1,B2C,0.42282,0.42282,,5025,,A
2023.03.07,B2C(택배),W00261,艾多美 BB霜 1瓶,91,1,143,96,132,723030701441,1,B2C,1.812096,1.812096,,5026,,A
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030701441,1,B2C,1.812096,1.812096,,5027,,A
2023.03.07,B2C(택배),W00511,艾多美 牙刷(小型刷頭) 1組 (8支),30,1,245,105,48,723030701441,1,B2C,1.2348,1.2348,,5028,,B
2023.03.07,B2C(택배),W00311,艾多美 去角質凝膠 1瓶,60,1,143,96,132,723030701441,1,B2C,1.812096,1.812096,,5029,,B
2023.03.07,B2C(택배),W00766,艾多美 平衡調理化妝水,54,1,46,46,160,723030701441,1,B2C,0.33855999999999997,0.33855999999999997,,5030,,A
2023.03.07,B2C(택배),W01525,艾多美 雪白凝萃化妝水,42,1,6,6,19,723030701441,1,B2C,0.0006839999999999999,0.0006839999999999999,,5031,,B
2023.03.07,B2C(택배),W00160,艾多美 益生菌 60包入,24,1,110,65,110,723030701446,1,B2C,0.7865,0.7865,,5032,,A
2023.03.07,B2C(택배),W00217,艾多美 凝萃煥膚 化妝水,42,1,55,55,187,723030701446,1,B2C,0.5656749999999999,0.5656749999999999,,5033,,A
2023.03.07,B2C(택배),W00267,艾多美 凝萃煥膚 營養霜,72,1,70,70,62,723030701446,1,B2C,0.30379999999999996,0.30379999999999996,,5034,,A
2023.03.07,B2C(택배),W00237,艾多美 凝萃煥膚 精華液,132,1,45,45,144,723030701447,1,B2C,0.29159999999999997,0.29159999999999997,,5036,,B
2023.03.07,B2C(택배),W00301,艾多美 洗面乳 1瓶,40,1,143,96,132,723030701451,1,B2C,1.812096,1.812096,,5037,,B
